top,seq,sredni_czas,mediana_czas,max_czas,skladalnosc,obecnosc,n_600ns,n_1us,stddevi,etykieta
+p+p+l,241,0.0,0.0,0.0,0.25,0,0,0,,NIESTABILNY
+p+p+l,242,45213.333333333336,51300.0,59040.0,0.25,3,0,0,17674.346758319905,NIESTABILNY
+p+p+l,243,13900.0,16380.0,23720.0,0.25,3,0,0,11266.605522516531,NIESTABILNY
+p+p+l,244,72784.0,29170.0,194920.0,0.5,10,0,0,76020.8473161584,NIESTABILNY
+p+p+l,311,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,312,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,313,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,314,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,321,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,322,17893.333333333332,13360.0,34340.0,0.25,3,0,0,14713.454160506748,NIESTABILNY
+p+p+l,323,50132.0,28760.0,114840.0,0.0,5,0,0,45180.09428941024,NIESTABILNY
+p+p+l,324,77935.0,48290.0,327600.0,0.5,8,0,0,105000.60557648499,SŁABO STABILNY
+p+p+l,331,41280.0,41280.0,76140.0,0.25,2,0,0,49299.484784326094,NIESTABILNY
+p+p+l,332,285976.0,63100.0,746160.0,0.25,5,2,0,363853.63304493745,NIESTABILNY
+p+p+l,333,402393.3333333333,209980.0,1000000.0,0.75,9,3,3,455078.2341532058,BARDZO STABILNY
+p+p+l,334,717745.0,975540.0,1000000.0,0.75,8,6,4,420880.71289346856,ŚREDNIO STABILNY
+p+p+l,341,639420.0,842140.0,985920.0,0.0,3,2,0,481040.67229289457,NIESTABILNY
+p+p+l,342,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,343,270930.0,101650.0,1000000.0,0.5,6,1,1,380503.5294974279,ŚREDNIO STABILNY
+p+p+l,344,350640.0,258720.0,1000000.0,0.5,6,1,1,353138.44673158997,ŚREDNIO STABILNY
+p+p+l,411,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,412,9346.666666666666,12380.0,13600.0,0.0,3,0,0,6339.8527848313115,NIESTABILNY
+p+p+l,413,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,414,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,421,292360.0,203190.0,952640.0,0.25,6,1,0,346390.62874159863,ŚREDNIO STABILNY
+p+p+l,422,169526.66666666666,205500.0,278140.0,0.25,3,0,0,130376.84047917918,NIESTABILNY
+p+p+l,423,81624.0,19500.0,357200.0,0.0,5,0,0,154265.31068260293,NIESTABILNY
+p+p+l,424,60400.0,62800.0,94840.0,0.5,6,0,0,29495.900732135644,NIESTABILNY
+p+p+l,431,383860.0,114740.0,1000000.0,0.25,3,1,1,535012.595365754,NIESTABILNY
+p+p+l,432,386430.0,267730.0,1000000.0,0.5,8,2,2,398686.7166800806,ŚREDNIO STABILNY
+p+p+l,433,590813.3333333334,543000.0,1000000.0,0.75,9,4,3,355897.6355639357,BARDZO STABILNY
+p+p+l,434,468660.0,380100.0,1000000.0,0.75,10,4,2,421850.5819731805,BARDZO STABILNY
+p+p+l,441,219706.66666666666,18760.0,632300.0,0.0,3,1,0,357356.3579024911,NIESTABILNY
+p+p+l,442,82553.33333333333,76420.0,108240.0,0.25,3,0,0,23235.269168514773,NIESTABILNY
+p+p+l,443,612082.2222222222,503080.0,1000000.0,0.25,9,4,4,404171.21414623834,BARDZO STABILNY
+p+p+l,444,465997.5,367540.0,1000000.0,0.75,8,2,2,354943.7800855631,ŚREDNIO STABILNY
+p+p+p,111,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,112,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,113,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,114,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,121,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,122,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,123,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,124,13880.0,13880.0,13880.0,0.0,1,0,0,,NIESTABILNY
+p+p+p,131,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,132,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,133,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,134,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,141,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,142,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,143,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,144,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,211,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,212,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,213,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,214,364193.3333333333,509420.0,553880.0,0.0,3,0,0,290894.10192256107,NIESTABILNY
+p+p+p,221,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,222,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,223,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,224,65966.66666666667,14340.0,180960.0,0.25,3,0,0,99759.99665864737,NIESTABILNY
+p+p+p,231,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,232,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,233,85653.33333333333,23220.0,220320.0,0.25,3,0,0,116727.64596843944,NIESTABILNY
+p+p+p,234,35980.0,21880.0,84840.0,0.0,3,0,0,43556.67113083827,NIESTABILNY
+p+p+p,241,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,242,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,243,142440.0,142440.0,207280.0,0.0,2,0,0,91697.60738427148,NIESTABILNY
+p+p+p,244,109577.14285714286,75960.0,244060.0,0.25,7,0,0,109800.27955554663,NIESTABILNY
+p+p+p,311,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,312,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,313,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,314,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,321,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,322,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,323,30080.0,30080.0,40380.0,0.0,2,0,0,14566.39969244288,NIESTABILNY
+p+p+p,324,11603.333333333334,7790.0,25140.0,0.5,6,0,0,10823.739957457712,NIESTABILNY
+p+p+p,331,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,332,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,333,549833.3333333334,614840.0,1000000.0,0.25,3,2,1,485942.10450765974,NIESTABILNY
+p+p+p,334,408117.77777777775,236860.0,1000000.0,0.75,9,4,1,422943.38172436797,BARDZO STABILNY
+p+p+p,341,7813.333333333333,5980.0,15460.0,0.0,3,0,0,6914.747524916101,NIESTABILNY
+p+p+p,342,40900.0,40900.0,40900.0,0.25,1,0,0,,NIESTABILNY
+p+p+p,343,170680.0,10700.0,492900.0,0.25,3,0,0,279052.9935334864,NIESTABILNY
+p+p+p,344,654845.7142857143,1000000.0,1000000.0,0.5,7,4,4,448551.3994648827,ŚREDNIO STABILNY
+p+p+p,411,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,412,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,413,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,414,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,421,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,422,4320.0,4320.0,6100.0,0.0,2,0,0,2517.300141024109,NIESTABILNY
+p+p+p,423,1000000.0,1000000.0,1000000.0,0.25,1,1,1,,NIESTABILNY
+p+p+p,424,48548.57142857143,41660.0,161280.0,0.5,7,0,0,54710.039124025316,NIESTABILNY
+p+p+p,431,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+p,432,11900.0,11900.0,11900.0,0.0,1,0,0,,NIESTABILNY
+p+p+p,433,338970.0,214390.0,858100.0,0.5,6,2,0,381798.770610907,ŚREDNIO STABILNY
+p+p+p,434,355889.0909090909,209080.0,1000000.0,0.75,11,2,1,312642.7854742388,BARDZO STABILNY
+p+p+p,441,21940.0,21940.0,34100.0,0.0,2,0,0,17196.836918456836,NIESTABILNY
+p+p+p,442,535733.3333333334,357540.0,1000000.0,0.25,3,1,1,405668.8020212219,NIESTABILNY
+p+p+p,443,224960.0,105480.0,871740.0,0.25,7,1,0,303615.3123059947,ŚREDNIO STABILNY
+p+p+p,444,604942.5,840970.0,1000000.0,0.75,8,5,4,471468.1064126031,ŚREDNIO STABILNY
+pd-l,111,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,112,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,113,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,114,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,121,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,122,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,123,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,124,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,131,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,132,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,133,32050.0,32050.0,49120.0,0.0,2,0,0,24140.625509708734,NIESTABILNY
+pd-l,134,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,141,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,142,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,143,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,144,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,211,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,212,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,213,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,214,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,221,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,222,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,223,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,224,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,231,96500.0,9670.0,365020.0,0.5,4,0,0,179107.8297190457,NIESTABILNY
+pd-l,232,980.0,980.0,980.0,0.5,1,0,0,,NIESTABILNY
+pd-l,233,4980.0,4980.0,8000.0,0.5,2,0,0,4270.924958366747,NIESTABILNY
+pd-l,234,44565.0,42170.0,67680.0,0.75,4,0,0,20455.795429820533,NIESTABILNY
+pd-l,241,178220.0,20340.0,669080.0,0.0,4,1,0,327616.44321777666,NIESTABILNY
+pd-l,242,43964.0,47160.0,97660.0,0.5,5,0,0,36207.40642465295,NIESTABILNY
+pd-l,243,229882.5,49220.0,1000000.0,0.5,8,1,1,348091.3654180055,ŚREDNIO STABILNY
+pd-l,244,139072.0,16640.0,625160.0,0.5,5,1,0,272032.9746924075,NIESTABILNY
+pd-l,311,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,312,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,313,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,314,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,321,240.0,240.0,240.0,0.0,1,0,0,,NIESTABILNY
+pd-l,322,70540.0,70540.0,70540.0,0.25,1,0,0,,NIESTABILNY
+pd-l,323,8980.0,9180.0,15880.0,0.0,6,0,0,4935.633697915598,NIESTABILNY
+pd-l,324,12913.333333333334,12450.0,26060.0,0.5,6,0,0,8350.996746895946,NIESTABILNY
+pd-l,331,621550.0,732620.0,1000000.0,0.0,4,2,2,473141.96925094974,NIESTABILNY
+pd-l,332,637686.6666666666,703600.0,1000000.0,0.5,3,2,1,399370.5028333131,NIESTABILNY
+pd-l,333,403595.55555555556,412040.0,1000000.0,0.75,9,3,1,359302.1239538917,BARDZO STABILNY
+pd-l,334,641945.7142857143,1000000.0,1000000.0,0.75,7,4,4,454565.7495110816,ŚREDNIO STABILNY
+pd-l,341,273785.71428571426,169720.0,1000000.0,0.5,7,1,1,328385.22859882837,ŚREDNIO STABILNY
+pd-l,342,640623.3333333334,711450.0,1000000.0,0.75,6,3,3,420265.4780810181,ŚREDNIO STABILNY
+pd-l,343,487402.22222222225,196460.0,1000000.0,0.75,9,4,4,488853.15642270783,BARDZO STABILNY
+pd-l,344,571718.0,805900.0,1000000.0,0.75,10,6,5,484163.00629253185,BARDZO STABILNY
+pd-l,411,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,412,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,413,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,414,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-l,421,128928.57142857143,55960.0,432420.0,0.0,7,0,0,154908.80795149246,NIEOPTYMALNY
+pd-l,422,17400.0,17400.0,17400.0,0.0,1,0,0,,NIESTABILNY
+pd-l,423,14010.0,14010.0,20860.0,0.25,2,0,0,9687.362902255702,NIESTABILNY
+pd-l,424,51886.666666666664,55560.0,99900.0,0.0,3,0,0,49951.40171540067,NIESTABILNY
+pd-l,431,465032.5,264410.0,1000000.0,0.5,8,3,3,451909.4370636033,ŚREDNIO STABILNY
+pd-l,432,1000000.0,1000000.0,1000000.0,0.25,3,3,3,0.0,NIESTABILNY
+pd-l,433,651930.0,1000000.0,1000000.0,0.75,10,6,6,459534.73632456653,BARDZO STABILNY
+pd-l,434,619781.6666666666,813210.0,1000000.0,0.5,12,7,6,439318.1667049175,BARDZO STABILNY
+pd-l,441,412836.6666666667,222820.0,1000000.0,0.75,12,4,4,450709.44971301197,BARDZO STABILNY
+pd-l,442,468278.3333333333,263010.0,1000000.0,0.5,12,5,5,485871.35846722627,BARDZO STABILNY
+pd-l,443,710690.0,1000000.0,1000000.0,1.0,10,7,6,435554.6960677461,BARDZO STABILNY
+pd-l,444,563271.6666666666,646970.0,1000000.0,1.0,12,6,6,463346.1584806632,BARDZO STABILNY
+pd-p,111,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,112,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,113,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,114,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,121,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,122,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,123,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,124,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,131,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,132,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,133,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,134,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,141,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,142,9100.0,9100.0,9100.0,0.0,1,0,0,,NIESTABILNY
+pd-p,143,70020.0,70020.0,124960.0,0.0,2,0,0,77696.89311677784,NIESTABILNY
+pd-p,144,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,211,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,212,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,213,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,214,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,221,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,222,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,223,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,224,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,231,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,232,0.0,0.0,0.0,0.25,0,0,0,,NIESTABILNY
+pd-p,233,5620.0,5620.0,5620.0,0.0,1,0,0,,NIESTABILNY
+pd-p,234,27246.666666666668,29740.0,50100.0,0.25,3,0,0,24196.539697513224,NIESTABILNY
+pd-p,241,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,242,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,243,60233.333333333336,9580.0,167980.0,0.5,3,0,0,93366.89206208661,NIESTABILNY
+pd-p,244,94726.66666666667,77440.0,177780.0,0.0,3,0,0,75901.05225445385,NIESTABILNY
+pd-p,311,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,312,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,313,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,314,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,321,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,322,1640.0,1640.0,1640.0,0.0,1,0,0,,NIESTABILNY
+pd-p,323,30620.0,30620.0,47980.0,0.25,2,0,0,24550.747442796932,NIESTABILNY
+pd-p,324,59640.0,21810.0,193120.0,0.5,4,0,0,90124.12625558894,NIESTABILNY
+pd-p,331,1920.0,1920.0,3340.0,0.0,2,0,0,2008.183258569795,NIESTABILNY
+pd-p,332,105191.42857142857,46160.0,450140.0,0.5,7,0,0,158206.65593126093,SŁABO STABILNY
+pd-p,333,38831.11111111111,31340.0,109080.0,0.5,9,0,0,31798.133767740383,NIESTABILNY
+pd-p,334,716051.4285714285,953700.0,1000000.0,1.0,7,4,3,383283.1466609062,ŚREDNIO STABILNY
+pd-p,341,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,342,63174.0,24150.0,232640.0,0.25,10,0,0,70473.14259110819,NIESTABILNY
+pd-p,343,133593.33333333334,109600.0,276520.0,0.75,9,0,0,93448.84536472347,SŁABO STABILNY
+pd-p,344,384962.5,209000.0,1000000.0,0.75,8,2,2,416017.4061519885,ŚREDNIO STABILNY
+pd-p,411,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,412,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,413,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,414,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,421,9420.0,9420.0,11440.0,0.0,2,0,0,2856.711395993652,NIESTABILNY
+pd-p,422,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,423,215613.33333333334,142810.0,668360.0,0.0,6,1,0,235726.49360363945,NIEOPTYMALNY
+pd-p,424,109887.5,42550.0,522700.0,0.0,8,0,0,171832.7332653141,NIEOPTYMALNY
+pd-p,431,119740.0,119740.0,119740.0,0.0,1,0,0,,NIESTABILNY
+pd-p,432,401313.3333333333,322460.0,881180.0,0.25,3,1,0,445702.568686039,NIESTABILNY
+pd-p,433,219880.0,36840.0,1000000.0,0.75,9,2,1,368199.4895433724,BARDZO STABILNY
+pd-p,434,307796.0,188600.0,1000000.0,0.75,10,2,1,335833.70405934873,BARDZO STABILNY
+pd-p,441,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+pd-p,442,17733.333333333332,20480.0,30840.0,0.0,3,0,0,14674.076915885827,NIESTABILNY
+pd-p,443,498184.44444444444,291120.0,1000000.0,0.75,9,4,4,482947.6957992219,BARDZO STABILNY
+pd-p,444,591175.0,760480.0,1000000.0,0.75,8,4,4,461726.38078659284,ŚREDNIO STABILNY
-l-l-l,111,0.0,0.0,0.0,0.25,0,0,0,,NIESTABILNY
-l-l-l,112,12060.0,12060.0,12060.0,0.25,1,0,0,,NIESTABILNY
-l-l-l,113,220120.0,220120.0,220120.0,0.5,1,0,0,,NIESTABILNY
-l-l-l,114,26116.666666666668,23720.0,54660.0,0.75,6,0,0,20982.24932333678,NIESTABILNY
-l-l-l,121,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-l-l,122,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-l-l,123,83228.57142857143,20220.0,293820.0,0.5,7,0,0,119810.03789729966,SŁABO STABILNY
-l-l-l,124,7640.0,7640.0,7640.0,0.5,1,0,0,,NIESTABILNY
-l-l-l,131,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-l-l,132,159006.66666666666,49020.0,414940.0,0.5,3,0,0,222372.84846251653,NIESTABILNY
-l-l-l,133,66876.0,12080.0,228240.0,0.75,5,0,0,97544.97362755294,NIESTABILNY
-l-l-l,134,22286.666666666668,10330.0,63740.0,0.75,6,0,0,25644.469709211513,NIESTABILNY
-l-l-l,141,10920.0,10920.0,21200.0,0.0,2,0,0,14538.115421195416,NIESTABILNY
-l-l-l,142,2180.0,2180.0,2180.0,0.5,1,0,0,,NIESTABILNY
-l-l-l,143,4460.0,4520.0,5180.0,0.75,4,0,0,640.8327915038889,NIESTABILNY
-l-l-l,144,33151.42857142857,16860.0,74200.0,0.75,7,0,0,29313.891717393097,NIESTABILNY
-l-l-l,211,0.0,0.0,0.0,0.25,0,0,0,,NIESTABILNY
-l-l-l,212,326002.85714285716,112560.0,1000000.0,0.75,7,2,1,447572.13056349126,ŚREDNIO STABILNY
-l-l-l,213,107068.88888888889,89760.0,300780.0,0.75,9,0,0,97848.4486903656,SŁABO STABILNY
-l-l-l,214,336533.3333333333,138390.0,1000000.0,1.0,12,3,3,419437.2761284583,BARDZO STABILNY
-l-l-l,221,9830.0,9830.0,13520.0,0.25,2,0,0,5218.448045156721,NIESTABILNY
-l-l-l,222,8046.666666666667,3640.0,18940.0,0.5,3,0,0,9491.05543832367,NIESTABILNY
-l-l-l,223,689369.0909090909,1000000.0,1000000.0,0.75,11,7,6,431923.7927564201,BARDZO STABILNY
-l-l-l,224,421218.0,216240.0,1000000.0,1.0,10,4,3,450852.63958169054,BARDZO STABILNY
-l-l-l,231,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-l-l,232,75597.77777777778,33500.0,490340.0,0.5,9,0,0,156501.03049004005,SŁABO STABILNY
-l-l-l,233,541701.8181818182,703740.0,1000000.0,0.75,11,6,4,460673.11885583657,BARDZO STABILNY
-l-l-l,234,818224.4444444445,1000000.0,1000000.0,0.75,9,7,7,364154.8645532252,BARDZO STABILNY
-l-l-l,241,12213.333333333334,10480.0,15940.0,0.25,3,0,0,3230.0051599545986,NIESTABILNY
-l-l-l,242,45240.0,1740.0,132780.0,0.25,3,0,0,75812.3446412258,NIESTABILNY
-l-l-l,243,566860.0,486200.0,1000000.0,0.75,9,4,3,387827.1838074273,BARDZO STABILNY
-l-l-l,244,152006.66666666666,114650.0,346160.0,0.5,6,0,0,132056.51921305008,SŁABO STABILNY
-l-l-l,311,24453.333333333332,23800.0,45240.0,0.5,3,0,0,20467.821900078507,NIESTABILNY
-l-l-l,312,535460.0,556800.0,1000000.0,0.25,6,3,3,509540.792478875,ŚREDNIO STABILNY
-l-l-l,313,384526.6666666667,302820.0,1000000.0,0.75,9,3,2,411076.1060922904,BARDZO STABILNY
-l-l-l,314,525241.8181818182,231520.0,1000000.0,0.75,11,5,5,458067.67111024505,BARDZO STABILNY
-l-l-l,321,327626.6666666667,109600.0,852640.0,0.25,3,1,0,456845.40112967463,NIESTABILNY
-l-l-l,322,428450.0,291860.0,1000000.0,0.5,6,2,1,473913.3518693053,ŚREDNIO STABILNY
-l-l-l,323,794106.6666666666,1000000.0,1000000.0,0.5,9,7,5,355915.4313878509,BARDZO STABILNY
-l-l-l,324,687046.6666666666,789000.0,789000.0,0.75,12,10,0,245276.832739637,ŚREDNIO STABILNY
-l-l-l,331,25420.0,25420.0,49120.0,0.25,2,0,0,33516.86142824235,NIESTABILNY
-l-l-l,332,603228.0,1000000.0,1000000.0,0.5,5,3,3,543306.121739853,NIESTABILNY
-l-l-l,333,900468.0,1000000.0,1000000.0,1.0,10,9,9,314747.82007187913,BARDZO STABILNY
-l-l-l,334,832451.6666666666,1000000.0,1000000.0,1.0,12,10,7,295671.04859757214,BARDZO STABILNY
-l-l-l,341,86245.0,75160.0,161260.0,0.25,4,0,0,63197.667414760384,NIESTABILNY
-l-l-l,342,392102.22222222225,270080.0,1000000.0,0.5,9,2,2,366145.9108667533,BARDZO STABILNY
-l-l-l,343,613546.0,786980.0,1000000.0,1.0,10,5,5,433917.7482785316,BARDZO STABILNY
-l-l-l,344,920385.0,1000000.0,1000000.0,1.0,12,11,11,275794.4500891923,BARDZO STABILNY
-l-l-l,411,6160.0,6160.0,6160.0,0.0,1,0,0,,NIESTABILNY
-l-l-l,412,17166.666666666668,13740.0,33540.0,0.25,3,0,0,14957.343792710433,NIESTABILNY
-l-l-l,413,570500.0,634480.0,1000000.0,0.25,6,3,2,419836.35974031594,ŚREDNIO STABILNY
-l-l-l,414,357596.6666666667,98840.0,1000000.0,1.0,12,3,3,409832.5925930186,BARDZO STABILNY
-l-l-l,421,10180.0,10180.0,10180.0,0.5,1,0,0,,NIESTABILNY
-l-l-l,422,248860.0,55620.0,1000000.0,0.5,7,1,1,380232.88547941245,ŚREDNIO STABILNY
-l-l-l,423,778053.3333333334,1000000.0,1000000.0,0.5,9,6,6,335859.3909659219,BARDZO STABILNY
-l-l-l,424,880500.0,1000000.0,1000000.0,0.75,9,8,7,321555.29633330565,BARDZO STABILNY
-l-l-l,431,73140.0,73140.0,121560.0,0.5,2,0,0,68476.22069010526,NIESTABILNY
-l-l-l,432,572935.5555555555,755060.0,1000000.0,0.5,9,5,3,446226.510953549,BARDZO STABILNY
-l-l-l,433,761905.0,1000000.0,1000000.0,0.75,12,8,8,357042.55220045993,BARDZO STABILNY
-l-l-l,434,1000000.0,1000000.0,1000000.0,1.0,12,12,12,0.0,BARDZO STABILNY
-l-l-l,441,14860.0,8680.0,30280.0,0.5,3,0,0,13441.473133551992,NIESTABILNY
-l-l-l,442,141400.0,166800.0,240120.0,0.25,3,0,0,113570.62296210231,NIESTABILNY
-l-l-l,443,673158.3333333334,1000000.0,1000000.0,0.75,12,8,7,438793.34539234533,BARDZO STABILNY
-l-l-l,444,838338.3333333334,1000000.0,1000000.0,1.0,12,10,10,377603.22046569013,BARDZO STABILNY
